updated|content|app_name|rating
2022-01-27 14:16:28-07:00|This games helps me with my memory, vocabulary, math, and general thinking but more than you would think. Ismael|Peak - Brain Training|5.0
2022-01-23 18:08:28-07:00|Great app, but forces public profile now. I didn’t buy pro to yuck it up with other people. It was just a private way to keep testing my skills. Took all the enjoyment out of playing having to have a public profile. Frankly NO one’s business what games I play, when I play them, and how I am doing. Been enjoying this app for 9 years, but this latest addition is nonsense and not helpful.|Peak - Brain Training|1.0
2022-01-23 15:41:30-07:00|I keep getting emails asking if I want to upgrade to PeakPro for a great price.  It didn't show what games you get with Pro and it seems that I might already have Pro but when I emailed back several times to question this I never got an answer.  I don't want to pay for something that I might already have. I would appreciate a quick response so that I can get Pro at that low price if I don't already have it.|Peak - Brain Training|2.0
2022-01-21 20:24:46-07:00|"Hi, I've been a, ""Pro-user,"" for a few years & I LOVE Peak.  However, I'm left-handed and some of the games are awkward. Most specifically, ""Flame Dodge,"" which is really cute and which I really like,  is pretty difficult for me since my hand is in my way...Not sure if that makes sense.  I seem to also have trouble with, ""Happy River,"" and, ""Jump Control.""  Basically, if it involves coordination, my lefty self has difficulty.  I hope you can use this info.  Meanwhile- I'll keep playing, keep learning, and keep loving Peak!"|Peak - Brain Training|5.0
2022-01-20 20:34:30-07:00|As stated, kudos to the developers. A really well-rounded product for mental stimulation.That was negated by the way they treated me as a customer. I payed for a 1-year Pro subscription. Found my subscription cancelled about 7 months early with no notification or refund. Contacted customer service to resolve the issue - ghosted.|Peak - Brain Training|1.0
2022-01-20 17:02:50-07:00|Love this game,|Peak - Brain Training|5.0
2022-01-19 19:45:55-07:00|I love this app but I only care about my own progress. Suddenly random users are appearing on my home page with there achievements. And suddenly I have a random, stupid “public name”. How can I get rid of this nonsense and go back to the clean home page. Also, how about a way to ask questions in Help so I don’t have to write a review to communicate with you?|Peak - Brain Training|2.0
2022-01-19 17:18:48-07:00|Love this game! Keeps my mind sharp!! Challenging, fun, rewarding and addictive!!!!|Peak - Brain Training|5.0
2022-01-18 07:55:45-07:00|I like the game, and I played a long time ago and it didn’t have this many ads or payment requirements. I decided to redownload this game but now the ruined with the constant and ridiculous ads to play one game. I don’t want to subscribe just to play a 3 minute game|Peak - Brain Training|1.0
2022-01-17 22:08:42-07:00|I love this app. However, I purchased a year of Pro weeks ago and can’t get access to it. My bank account has even been charged. I have sent numerous emails to the address provided and have not received anything. I would give this app 5 stars but due to the lack of customer service I have to give it 1. Not giving up though because I do enjoy the games. But if you purchase it and get any kind of error message, don’t expect it to get resolved.|Peak - Brain Training|1.0
2022-01-16 06:59:48-07:00|I started playing Peak 2 or 3 years ago and really enjoyed it. Gave a break and started again this year, but it has changed dramatically, because there are too many ads, before and after each game. I thought of buying the pro version, but it is very expensive, so probably I will look for another similar game.|Peak - Brain Training|3.0
2022-01-15 21:24:54-07:00|It’s beautiful app the only problem is the advertisements it makes me lose my concentration and dont want to finish all games its so annoying please STOP it . Thanks|Peak - Brain Training|1.0
2022-01-15 06:30:42-07:00|This would be 5 stars if:-there was more randomization of the games, it feels like I play the same 5 or 6 all the time.- they changed the word “multiplier” to “bonus.” Multipliers multiply things and they aren’t multiplying anything, but they are adding bonus points.-my biggest wish is for us to be able to create our own daily workouts that count toward our streaks. As it is I could play 7 games of my choosing and they don’t count towards my streak. - allow us to pause our streaks if we need to. I have a chronic illness so some days I physically cannot play, and it is demoralizing to see a multi-month streak wiped out because I was in the hospital. - add other stats like days played since start, days played out of the last 100/ month/week etc. - make the robot on the Connect Em’ Up game less of a jerk. We know we lost, he doesn’t need to be a jerk about it. I’ve been using Peak for more than a year and it is overall a great product. I obviously think very highly of it, and would be a raving fan if the wishes above were granted.|Peak - Brain Training|4.0
2022-01-13 03:04:20-07:00|Be up front about the cost. $100 app or $35 annually. The ‘free’ version is very little. Ironically a brain training game uses some good ‘brain’ tricks to get you to pay: not being up front about the cost, giving you a ‘test’ to start where you do ok but not great (so practice!), only letting you play once daily (testing your patience for instant gratification - ok I’ll pay!), etc. Disappointed.|Peak - Brain Training|1.0
2022-01-12 12:00:48-07:00|I love this app I love every single brand game they have so much fun while doing such good for your brain|Peak - Brain Training|5.0
2022-01-11 16:04:11-07:00|Games are challenging and fun.|Peak - Brain Training|5.0
2022-01-10 17:14:58-07:00|Peak appears to be a good application, but I have no way of knowing without paying for the subscription.  For free users, all you have is a daily workout which means three short games… that’s it.All of these sort of applications allow you to try out at least limited features for an indefinite amount of time to see whether you like it or not, but it is impossible to logically judge the usefulness of the application itself without paying the subscription.|Peak - Brain Training|2.0
2022-01-05 10:13:42-07:00|I’ll take the ads if I can continue to play for free. They’ve been doing more ads, taking more free games away, and now you can only do your daily workout of like 3 games. Used to love this app but not worth it if you can’t play limited additional games like you could before|Peak - Brain Training|1.0
2022-01-04 20:57:36-07:00|Can't speak for paid version but by the third time you play this game (first few times will play minimal ads to lure you in), you will have to watch 2-3 minutes of ads each time you play a game, some of which are literally 20 seconds. If you value your time and your life, I would stay away.|Peak - Brain Training|1.0
2022-01-03 00:39:39-07:00|I do puzzles to relax, especially before bed. It's impossible to relax when an app is timing you and rating how fast you are. Is there a way to disable the timer? I like the games, but don't want to be pushed to do them quickly. I'm rating the app three stars because it's the opposite of what I'm looking for.It would also be nice if there was a way to give feedback other than here.|Peak - Brain Training|3.0
2021-12-31 16:26:27-07:00|The street nav app does not work. Every time I swipe it over shoots the turn. I can’t progress and I have no way to contact you|Peak - Brain Training|1.0
2021-12-28 16:07:35-07:00|Terrific app to help you monitor brain function over time. I enjoy the daily brain workouts.|Peak - Brain Training|5.0
2021-12-28 09:45:46-07:00|My subscription is paid for one year for PeakPro.I can’t open all games and I have to look the ads if I want to do anything. I contacted the developer via email several times with no response.All I am getting is the message - upgrade to pro.I hope eventually I will get the answer or refund.Right now, I would not recommend this app.Irena Chen|Peak - Brain Training|1.0
2021-12-28 03:10:42-07:00|Love the app but the PBS calculation in fundamentally flawed. Your PBS will only be realistically where it should be after putting in a certain number of hours. I’ve been performing in the top 98%+ in most games, yet my PBS is still way low at 300. You need to change the algorithm to allow users to have an accurate PBS score with less total play time.EDIT: Will revise review to five stars once you fix this ridiculously frustrating PBS score. I was 99th percentile in every game I played today and lost a ton of PBS score.|Peak - Brain Training|1.0
2021-12-26 08:38:44-07:00|And it worth the life time payment ^_^|Peak - Brain Training|5.0
2021-12-25 10:11:44-07:00|I deleted it because of the many annoying advertisements, most of the applications have become following the strategy of extortion by placing advertisements, either you pay to cancel it or you will be upset because of it and you will not enjoy the application. This application one of them.|Peak - Brain Training|2.0
2021-12-25 04:30:49-07:00|I’ve had a full year subscription a few times but I now see what reviews are talking about ad wise. 45 seconds ads never stop coming at you. Otherwise great brain games|Peak - Brain Training|3.0
2021-12-24 04:16:13-07:00|The most arbitrary scoring I have ever seen.  You con onky playnthe games they chose.  Some of the games are just awful. And don’t bother trying to complain; they don’t listen.|Peak - Brain Training|1.0
2022-03-02 11:16:30-07:00|I discovered if you start a training session close to midnight it won’t count if you go past midnight training. It starts over right in the middle! Very frustrating for trying to get in your weeks training. Also recently I’ve noticed it will not count every day you train and I have been!! Frustrating when you are not credited for all your days training. Please fix|Elevate - Brain Training|5.0
2022-03-02 05:45:27-07:00|Good challenges to keep the mind sharp.|Elevate - Brain Training|5.0
2022-02-28 22:16:06-07:00|I tried to register for the 7-day free trial, but it keeps giving an error message saying “Something went wrong”. I’m now forced to either do the free version or purchase the premium version with no trial.|Elevate - Brain Training|2.0
2022-02-28 11:04:21-07:00|It make me feel I elevate and becoming a professional. It helps to think fast and build my confidence! I need it to be more detail in writing sentences.|Elevate - Brain Training|5.0
2022-02-27 12:57:35-07:00|Now first off, I don’t doubt that this app will help you improve your mental abilities. But I do however have a hard time understanding why almost everyone is doing this dumb scheme where the app is free but then you get into the actual app and are greeted by a prompt ‘suggesting’ you get the premium version. You get access to 3 games… just 3… out of 40. I’ve played all 3 and can say that it’s not enough if you want to better yourself mentally. Sure 40$ a year isn’t too much to ask for. But I don’t see why everyone needs to do THIS in particular. Do ads not exist? Is there no other way to make money off an app? I will find a free app that doesn’t ask me for my money after it’s downloaded. Ciao|Elevate - Brain Training|2.0
2022-02-27 09:43:45-07:00|-graphics, animations that feel random, distracting and useless-games with questionable strength building benefits - game descriptors often do not seem to categorize content correctly|Elevate - Brain Training|1.0
2022-02-27 03:28:29-07:00|I am a longtime loyal user. However, despite multiple email exchanges with customer support, the landing page in the app is frozen and remains so. This occurred with the upgrade and remains an issue which makes the game unplayable. I’ve been exchanging emails for about two weeks and I either get more questions “have you tired start and restarting the app, uninstalling, does it work on other devices” after I’ve answered the questions or an apology email that they are delayed in responding due to an overwhelming # of emails. Very disappointing and frustrating. Until this is fixed I would not recommend purchasing.|Elevate - Brain Training|1.0
2022-02-26 09:51:03-07:00|Amazing brain training app definitely recommend if you want to improve your overall brain performance|Elevate - Brain Training|5.0
2022-02-24 08:05:14-07:00|I love the daily workouts that this app gives you but Elevate needs to have more options for other exercises that do not cost extra money. I don’t want to pay extra just to do one more set of exercises!|Elevate - Brain Training|3.0
2022-02-24 08:00:42-07:00|I downloaded the free version for 7 days. After my 7 day trail I wanted to sign up for the monthly subscription, but it automatically charged me for the $40 year subscription. Not cool.|Elevate - Brain Training|1.0
2022-02-24 03:28:39-07:00|I just signed up and it won’t let me play. Error downloading. My internet is just fine. Is this a scam to get my money and contact information?|Elevate - Brain Training|1.0
2022-02-23 20:08:27-07:00|It help keep your mind active!|Elevate - Brain Training|5.0
2022-02-23 12:46:59-07:00|After 5 years of subscribing to Elevate, I cannot recommend the app.I recently decided to protect my connection and my personal data by using one of the top-rated, most reliable, and fastest VPNs available.That’s when my access to the Elevate app stopped working.I wasn’t immediately certain of the issue, but I suspected that it might have something to do with the VPN. So, I sent an email to Elevate customer service. That email went completely unacknowledged and unanswered for nearly 2 weeks.My second request did finally receive a response. By the second exchange following that second request for help, I was asked if I was using a VPN. As soon as I disconnected the VPN, I once again had access to the Elevate app for which I’ve long been a paying subscriber.Unfortunately, Elevate had the audacity to lie and say that it was an issue connected to sufficient speed (insinuating that the VPN slows the connection too much for it to be adequate for the app). How do I know that’s untrue? Because I’m able to use all of my other apps and stream video and music on that exact same connection.That type of response is a direct insult to intelligence itself and promotes distrust just as much as any company blocking a VPN should… that is, IF you care about protecting yourself from personal data mining.There are many options for learning and many apps available.Unfortunately, Elevate does not respect my privacy, does not respond to all customer service requests within a reasonable timeframe, and is not honest about its practices.For myself, I’ve concluded that using this app leaves subscribers vulnerable to data mining and is willingly dishonest about its practices. What a shame.Please protect yourself and your personal data.|Elevate - Brain Training|2.0
2022-02-23 08:23:07-07:00|App crashes and freezes up. Fix it please.Will not renew if this is it!|Elevate - Brain Training|5.0
2022-02-23 04:48:50-07:00|I love this app. I am really improving my memory & knowledge. My only complaint is that the peach/light blue backgrounds make it impossible to read. Sometimes I have to switch games simply because I can’t see.|Elevate - Brain Training|4.0
2022-02-21 21:09:24-07:00|It’s great my son and I love it|Elevate - Brain Training|5.0
2022-02-21 19:33:42-07:00|This is enjoyable two minutes every morning.Edit: Thanks for the response, dear developers. If the ratings are the real percentile score, that’s great and very motivating. Thanks for the response.|Elevate - Brain Training|5.0
2022-02-21 16:02:46-07:00|I relax with elevate after a hard day of work|Elevate - Brain Training|5.0
2022-02-20 09:12:15-07:00|It’s really great and worthy.Thanks for the trial period .|Elevate - Brain Training|5.0
2022-02-20 03:15:16-07:00|It’s helping development with my damaged short term memory kathymarie|Elevate - Brain Training|4.0
2022-02-19 23:12:13-07:00|Love it! Does a brain good to experience all it offers!|Elevate - Brain Training|5.0
2022-02-19 15:32:45-07:00|It has variety and not boring at all. Like the different subjects. Highly recommended |Elevate - Brain Training|5.0
2022-02-19 02:28:39-07:00|What a waste of money.  It would be wonderful if it actually was entertaining on any level.   I’d like my money back.|Elevate - Brain Training|1.0
2022-02-18 18:10:41-07:00|I subscribed to the app and it shows that I did on my phone, and the money was taken, but on the app it says that I still need to unlock elevate. If I can get some help with this that would be great, I’ve used this app before and love it when I can actually use it.|Elevate - Brain Training|1.0
2022-02-18 18:07:47-07:00|I am not always sure how to answer, what to tap, it gets easier as you get used to it.  I can see the progress. I am temped to unlock unlimited play but I’d be here all day.|Elevate - Brain Training|5.0
2022-02-18 13:32:30-07:00|Elevate keeps me company with challenging ACTIVITIES. It also keeps my thinking sharp in many areas: Math, reading , memory, vocabulary and more.|Elevate - Brain Training|5.0
2022-02-17 21:10:38-07:00|Before this recent update my rating would have been 5s, now it’s only 2. They’ve always had a lot behind a pay wall, but you used to be able to play a day’s selected games as much as you wanted. Now, once you play the game once it’s locked and you can’t play it anymore without paying.|Elevate - Brain Training|2.0
2022-02-17 15:55:05-07:00|I do not like all the premium things and how we have to pay a lot|Elevate - Brain Training|1.0
2022-02-17 09:54:57-07:00|The individual games get a download error every time I try to play them.|Elevate - Brain Training|1.0
2022-02-17 07:06:05-07:00|I have been using Elevate for a few months now and I believe it is helping in keeping my mind a bit sharper.  I am a lifetime reader and I also think this helps .  The memory games are somewhat challenging. Sometimes especially in the commas exercise, it counts things wrong even though it was right but that is really not a big deal. My fingers are arthritic so it could be my fault also.|Elevate - Brain Training|5.0
2022-02-16 01:53:04-07:00|you guys you guys know watsup and that there pshhhffft |Elevate - Brain Training|5.0
2022-02-14 21:04:51-07:00|I have no expertise in the area, but I’m recovering from a closed head injury.  This program was recommended by my cognitive therapist, and I am finding it to be of great value.  It’s challenging well paced, and engaging.  I can feel the new neural pathways being created.  ;-)|Elevate - Brain Training|5.0
2022-02-14 15:24:14-07:00|I love the app but I wish you could lower the subscription rate|Elevate - Brain Training|5.0
2022-02-13 21:08:31-07:00|This app made me feel like a big oaf in front of a girl I like. She had me take the starter quiz and the results were BOTCHED! Said I was an absolute buffoon. Never again.|Elevate - Brain Training|1.0
2022-02-13 06:01:30-07:00|Lots of fun while improving all skills.|Elevate - Brain Training|5.0
2022-02-12 09:58:31-07:00|This is such an incredible app, a great way to exercise the brain. I am very impressed with the educational games. A fun way to learn! Recommend this app to anyone who is looking to improve on their reading, writing and mathematics.|Elevate - Brain Training|5.0
2022-02-11 22:15:15-07:00|If you love educating your brain.. this is for you! I have learned more through this app than in high school. Absolutely love the variation in every aspect of my brain. Very hard to find a game that uses all centers of your brain and rewards you for hard work by showing where you rate  according to set standards.|Elevate - Brain Training|5.0
2022-02-10 18:08:19-07:00|I’ve been asked to submit a review on the computer program “Elevate “which strives to improve mathematical skills, reading skills, and retention.I have played it three times and I find it to be challenging and instructive both. The advantage of allowing to repeat your training sets up better retention.I can see that this can also apply to many of my daytime activities and interactions. Alone I’m grateful for the program.|Elevate - Brain Training|5.0
2022-02-10 16:09:46-07:00|Definitely worth it wonderful app!|Elevate - Brain Training|5.0
2022-02-10 12:43:01-07:00|Why does the app automatically turn off the audio I’m listening to? Otherwise it’s a 5 star rating…..|Elevate - Brain Training|4.0
2022-02-10 04:43:34-07:00|Health is wealth|Elevate - Brain Training|5.0
2022-02-09 16:29:19-07:00|The app just needs a whole UI revision in my opinion. Some buttons are hard to press and the scoring system needs to revised I believe…Other than that it’s a pretty good way to actually train yourself to have better muscle memory.|Elevate - Brain Training|4.0
2022-02-09 11:26:48-07:00|I’m a recovering alcoholic. With that being said I spent many years stagnant. I bought this app 5 days ago and see a difference in my speed, memory, math and literally improving across the board. I do put the time in. 2 hours everyday sometimes more! These exercises are fun! You won’t be sorry!|Elevate - Brain Training|5.0
2022-02-09 08:07:02-07:00|I absolutely love this app!!|Elevate - Brain Training|5.0
2022-02-09 07:14:37-07:00|So sorry I will no longer be able to play, without a word of warning I can no longer play without paying. While I find the makers change to only being able to pay to play, it is their right to do so. I will miss it for awhile as I tried to play every day but will be deleting the app from my phone. I find the ethics of the company questionable when, without warning, I was locked out of the game.I will say, it is a good game for keeping up with everyday core educational things and keeping brain sharp. Thank you for that, and goodbye.|Elevate - Brain Training|3.0
2022-02-09 04:15:16-07:00|This is the first game i have played in my life that actually teaches me and makes me smarter rather then all the brain dead games i have played|Elevate - Brain Training|5.0
2022-02-08 12:25:27-07:00|1) it’s a scam because they don’t assess you properly for each category so you have to start with elementary level proficiency for all categories because they want you to play everyday to “level up” and it takes forever to get to a level that is remotely challenging and helpful.2) Some questions and games are so dumb like what is the point and how is it supposed to help me? Their “wrong” answers are confusing because they write poorly spelled phrases that don’t even make sense because it doesn’t relate to the correct answer. 3) too many games yet so few that are actually helpful. Daily workout routine is a nuisance chore because it contains stupid games that don’t make sense. I hope the creators of the game brush up on their own language skills first before trying to create nonsensical games that falsely claim to help your brain.|Elevate - Brain Training|1.0
2022-02-08 11:36:43-07:00|The newly released application updates have dramatically improved my use of Elevate. The earlier periodic upgrades were good, but the new, more extensive enhancements give the application even greater impact. Kudos to the developers that increased my usage and satisfaction. I have used the application now for 62 days straight, and the variety and complexities have been measurable. Thank you for your continued focus on improving your application.|Elevate - Brain Training|5.0
2022-03-02 13:26:33-07:00|So I love this game for the most part. But one day it wanted me to log in. It is sooo annoying. Please fix.|ABCmouse.com|3.0
2022-03-01 12:44:50-07:00|I purchased this years ago. It was great. Here’s the problem it won’t let me cancel it. I have no WiFi connection where I live at now. Also my kid hasn’t touched it in years.|ABCmouse.com|1.0
2022-02-28 19:13:14-07:00|I don’t know why the internet is so bad for this. When I play it it always freezes and glitches and takes forever to load.I think they should fix it plz. TY|ABCmouse.com|1.0
2022-02-28 17:30:03-07:00|We cannot load past yellow screens. Very frustrating to  a 4 year old.  Please help. Already uninstalled and reinstalled|ABCmouse.com|2.0
2022-02-28 15:58:52-07:00|It is a baby game!!!!!!!!!|ABCmouse.com|1.0
2022-02-28 15:41:42-07:00|I  love. AABC mouse|ABCmouse.com|4.0
2022-02-28 13:37:54-07:00|I Just Love ABC Mouse Because There’s Thousands Upon Thousands Upon ThousandsOf Activities To Do.Download Today!|ABCmouse.com|5.0
2022-02-28 11:30:51-07:00|I canceled the subscription within minutes of downloading this free trial app. It’s true! Even though I canceled this App the same day I downloaded the app, I was charged a lot of money. The subscription was not canceled and I was charged for a year!! Don’t be tricked!!|ABCmouse.com|1.0
2022-02-27 19:25:05-07:00|I just wanted check how much the cost of an account was on this app. But it didn’t tell me so I put in my email but didn’t make an account just to check the price. Now I get spam emails for here daily even after blocking and unsubscribing. This app needs to stop sending emails to people who don’t care.|ABCmouse.com|1.0
2022-02-27 13:33:22-07:00|It’s a really fun app.|ABCmouse.com|1.0
2022-02-26 13:38:33-07:00|Such an amazing app my daughter is 4 years old in may she just started using this app n she’s reading her letters and words! It’s great!|ABCmouse.com|5.0
2022-02-26 12:22:19-07:00|Good for children|ABCmouse.com|5.0
2022-02-26 09:57:55-07:00|The memory game has a glitch. Can it be fixed?|ABCmouse.com|2.0
2022-02-26 09:33:31-07:00|I love it!|ABCmouse.com|5.0
2022-02-26 09:27:17-07:00|This is a good game for learning|ABCmouse.com|5.0
2022-02-26 08:03:32-07:00|I love this app so much thank you for the app please it is a great app|ABCmouse.com|5.0
2022-02-24 12:23:33-07:00|It was so good for my kids they love it so much it’s fun and it’s Learning|ABCmouse.com|5.0
2022-02-24 11:08:49-07:00|This is a great game|ABCmouse.com|5.0
2022-02-22 11:52:20-07:00|ABC mouse is the only game that I am currently learning and I love it|ABCmouse.com|5.0
2022-02-22 11:40:46-07:00|I can’t sign in its so frustrating|ABCmouse.com|1.0
2022-02-22 11:30:34-07:00|I’ve been paying the annual subscription for my daughter but I’m about to cancel she’s been unable to log on using her iPad. It either says to please type in password after I type it in to saying that there’s no subscription. I hate having to give her my phone to use because I work from home and will need it throughout the day. It’s been ongoing for months now.|ABCmouse.com|1.0
2022-02-22 07:26:16-07:00|When I started ABC mouse I was three years old it was really fun and I read a lot of books on it and now I really like books so you should try .|ABCmouse.com|5.0
2022-02-22 03:05:32-07:00|I love doing the learning path.|ABCmouse.com|5.0
2022-02-21 13:07:28-07:00|This company uses malware type ads. We shouldn’t stand for that.Update: this company uses malware type ads to promote their app. Their advertisements on other apps use deceptive tactics to get you to download their app. Companies that do malicious things to try and get downloaded are just a step away from sending your data somewhere it shouldn’t be.|ABCmouse.com|1.0
2022-02-21 09:18:30-07:00|You are the best!|ABCmouse.com|5.0
2022-02-20 10:27:08-07:00|At the start I was so excited but then It costs money why stealing money in an education game?  It start it freezeThen again it freezes even more and MORE! Im disapointed when it takes a long time to stop freezing.|ABCmouse.com|1.0
2022-02-20 09:10:25-07:00|This program is fantastic!!! My 3 year old granddaughter absolutely loves to “play” on it. It holds her attention for hours. After I pick her up to come to my house, excitedly she says, “And we can play ABC Mouse at your house!!!!!” She would rather do ABCMouse instead of playing with her toys. I highly recommend this program for all children. Thank you ABC Mouse!|ABCmouse.com|5.0
2022-02-20 07:27:10-07:00|I used this app years ago and it worked swimming. All aspected of the platform worked seamlessly. Now the biggest part of ABC Mouse, the Learning Path, does not work. I’ve tried using it on multiple devices. Android and Apple operating system and it doesn’t work on either. I will be requesting a refund.|ABCmouse.com|2.0
2022-02-18 05:47:57-07:00|It is so cool I always get the questions right and I don’t get the questions wrong so I do everything I make mistakes all the time but I will try my best|ABCmouse.com|5.0
2022-02-17 16:32:49-07:00|It seriously helped my daughter learn how to read and my older one now is doing multiplication so really amazing! Nothing wrong I do not know what these people are talking about!|ABCmouse.com|5.0
2022-02-17 10:15:31-07:00|Every time my kids use the app on iPad, it freezes. EVERYTIME|ABCmouse.com|2.0
2022-02-16 06:13:59-07:00|My grandchildren love LOVE this app |ABCmouse.com|5.0
2022-02-16 05:13:26-07:00|I love ABC mouse I do but there is there any 3rd grade|ABCmouse.com|4.0
2022-02-16 00:05:45-07:00|Great app but I can’t figure out how to crank 90’s. I’ve done the tutorial and everything, but nowhere does it provide how to do 90’s. I downloaded this app in hopes of improving my fortnite gameplay but unfortunately, thats not what I got.|ABCmouse.com|2.0
2022-02-15 03:11:57-07:00|All of these subscription services need updated billing practices. Charging someone credit card ever year without warning should be illegal. We haven’t used your service in years and somehow I keep getting billed. I found a way to cancel this via PayPal because I truly don’t remember my login information (because it’s been YEARs since we last logged in)Product is sub par academic content. Read your child a book instead.|ABCmouse.com|1.0
2022-02-14 09:11:26-07:00|Thoroughly enjoy all the activities and earning points for prizes!|ABCmouse.com|5.0
2022-02-13 15:59:32-07:00|Why I Love ABC mouse you ask well it’s all because learning. Also the hamsters cutest things ever I like to do faces with them and I usually win or another hamster called gizmo wins.Love Sydney|ABCmouse.com|5.0
2022-02-13 14:26:51-07:00|It’s a good learning game for kids and my son really likes add mouse|ABCmouse.com|5.0
2022-02-12 15:37:21-07:00|I really hate this it kept saying your gonna be hacked and my kids were seeing this mouse get it’s head cut off I don’t think I’m ever installing this again.that was really harmful my kids could have learned Thai hate this app. Maybe make your game a little better|ABCmouse.com|1.0
2022-02-12 08:51:10-07:00|ABC mouse has helped me so much with math and all other subjects you helped my sisters so much I am 9 years old in third grade I still use it! Thank you  Sincerely Audriana|ABCmouse.com|5.0
2022-02-12 04:41:59-07:00|It was not doing good it was freezingand it stealing my money  and it was not doing anything I wanted it to do it wouldn’t let my child type in the right answer so it did not go right |ABCmouse.com|1.0
2022-02-11 05:56:13-07:00|Hi there are you ABCmouse|ABCmouse.com|5.0
2022-02-09 10:35:15-07:00|Scam? I received a confirmation email of apple purchase to the email and then when I add the exact email to login it says no account found. Then, when adding that same email to “forgot my password” it says no account found with that email when that’s the very email I JUST received confirmation receipt for abc mouse .|ABCmouse.com|1.0
2022-02-09 08:36:39-07:00|It’s ok. The only thing is that it takes forever to switch to a different subject it lags a lot and my child looses interest waiting for it to load|ABCmouse.com|2.0
2022-03-02 22:25:53-07:00|Good goob doing this app its great|PictureThis - Plant Identifier|5.0
2022-03-02 10:15:44-07:00|Best APP ever!  Helps me make informed decisions when purchasing plants, and my garden is much healthier because I can identify weeds and intrusive vegitation.|PictureThis - Plant Identifier|5.0
2022-03-01 14:47:06-07:00|For the most part, this app is very handy. Recognition is great for plants that are common and have many sample pictures in various stages of growth, different angles, and various lighting conditions. Plants that are less well known have fewer sample pictures and the identification is often incorrect. This is the case for a fair number of California native plants, which are the main species I try to identify. Some species are not even in their database, in which case any identification is guaranteed to be wrong. One suggestion I’d like to make is for the app to offer alternative matches if the situation is ambiguous. I sometimes use Google Lens to get multiple possibilities, which can be helpful when I’m sure PictureThis is wrong.|PictureThis - Plant Identifier|4.0
2022-03-01 11:33:36-07:00|Like having a botanist for a best friend.|PictureThis - Plant Identifier|5.0
2022-03-01 11:14:56-07:00|It sure would be nice to know it costs $29.99/year BEFORE you waste data downloading it!|PictureThis - Plant Identifier|1.0
2022-03-01 08:36:55-07:00|This app is really cool and helpful for plant lovers :) They made scanning really easy for me. Although I wish they didn’t have so many features locked. But all together! I think i’ll use this app for a really long time!|PictureThis - Plant Identifier|4.0
2022-03-01 07:44:58-07:00|I had a one year subscription going on this app and I accidentally deleted and redownloaded the app. When I redownloaded it I got charged for another one year subscription when I already had one going under my same Apple ID? I’m honestly so confused and can’t figure out how to get a refund|PictureThis - Plant Identifier|1.0
2022-02-28 16:35:46-07:00|So much fun for family hikes.  We are getting more interested in our surroundings and learning about our environment.   Only 4 stars because I’m not able to geotag my finds.|PictureThis - Plant Identifier|4.0
2022-02-28 14:07:35-07:00|Every time I try the plant identifier, it’s wrong and does not give alternate suggestions. Everything else is fine.|PictureThis - Plant Identifier|4.0
2022-02-28 13:42:49-07:00|I lovee this app! It’s so helpful because I know everything about my plants now, I’m taking care of my sisters plants as well as my own and it’s so much easier when you know what plant and when to water it! It gives you reminders of when to water your plant and that’s very helpful to me. :)|PictureThis - Plant Identifier|5.0
2022-02-27 19:07:09-07:00|It helps me research plants I don’t know how to find. This app is useful go download the app.|PictureThis - Plant Identifier|5.0
2022-02-27 18:00:11-07:00|I use this app for botanical garden visits, and it’s not very good for identifying rarer species.however the app has a good interface and is good if you want to use it for everyday things.|PictureThis - Plant Identifier|3.0
2022-02-27 17:13:41-07:00|It cost money for for having the app then you have to upgrade to get more help. I tried it and it showed me a bunch of photos of nothing like what I took pictures of.|PictureThis - Plant Identifier|1.0
2022-02-27 15:57:01-07:00|Use this in my yard and on hikes. Such a great tool am I’m glad I have this resource.|PictureThis - Plant Identifier|5.0
2022-02-27 15:07:52-07:00|Wasn’t aware the the subscription was set to $29 a year. Can’t rate the app because I turned it off before I was charged (hopefully)|PictureThis - Plant Identifier|1.0
2022-02-27 14:19:53-07:00|This app has been invaluable and identifying plants around my house and then identifying plants and trees that I would like to purchase for my property. Yeah identification has been 100% accuracy.|PictureThis - Plant Identifier|5.0
2022-02-27 12:12:49-07:00|Good if you aren’t that into plants but I’d you have the app I’m guessing you are. It rarely gets my plants right. I have lots of variety’s of exotics especially Alocasia. They have an extremely limited list of varieties so I’m unable to really use the app and I paid a decent amount for it. (Not using free version) it would be great If they could develop a program to allow for correction when the names are wrong and they could be re-searched and added to the list so when others search they would be created. For a paid up I’m disappointed I had high hopes for it but it’s just missing the mark for me.|PictureThis - Plant Identifier|2.0
2022-02-26 16:13:20-07:00|Simply take a picture and then select to identify- interesting short information about everything from growing conditions, caveats, interesting facts and even poetry involving sameEnjoy!!|PictureThis - Plant Identifier|5.0
2022-02-25 16:01:10-07:00|Works incredibly well! Never any issues which is unheard of. Best plant app by far.|PictureThis - Plant Identifier|5.0
2022-02-25 15:27:42-07:00|It’s the best I can see all my plants names!|PictureThis - Plant Identifier|5.0
2022-02-25 15:24:51-07:00|Was hoping that I could load photos from my photos saved on the phone.   Doesn’t appear to be a way to do that.  Why not?  Otherwise great app and pretty accurate.|PictureThis - Plant Identifier|4.0
