updated|content|app_name|rating
2022-01-25 14:43:40-07:00|So great|Rosetta Stone: Learn Languages|5.0
2022-01-24 16:58:33-07:00|So far using it has been very helpful, it employs a learn through pictures technique rather than words. So actually learning is easy, however grammar wise you would have to use the actual lessons on the app rather than the interactive quiz/games|Rosetta Stone: Learn Languages|5.0
2022-01-24 16:21:00-07:00|Terrific app. Easy to learn German. I highly recommend.|Rosetta Stone: Learn Languages|5.0
2022-01-24 06:38:44-07:00|Wow! I love Rosetta Stone I can learn Italian so easily Un bambino. I think the money is less than a rl  I mean if you are anti social it is perfect for you|Rosetta Stone: Learn Languages|5.0
2022-01-24 06:04:38-07:00|Doesn’t encourage you to study more. In comparison to other apps such as Duolingo, not only it doesn’t motivate you, but also the UI is pretty lame and boring|Rosetta Stone: Learn Languages|2.0
2022-01-24 02:36:36-07:00|I am learning Hindi and it’s really awesome . Hats off to the team who developed it. Very detailed and interactive app. There is a slight confusion when it takes to next page on what to do until you make one or two incorrect choices but that doesn’t matter. Overall perfect one|Rosetta Stone: Learn Languages|4.0
2022-01-23 23:25:11-07:00|Using this app has been extremely frustrating because of its frequent technical failures. I am giving up and switching to another app to try to learn some French|Rosetta Stone: Learn Languages|1.0
2022-01-23 20:15:21-07:00|I love how I’m learning French without any English being used. It’s really intuitive. There are lots of opportunities to listen to French and speak French and learn grammar.|Rosetta Stone: Learn Languages|5.0
2022-01-23 08:52:20-07:00|While the Rosetta Stone approach to teaching languages is unquestionably very good, the app itself is an exercise in frustration. I constantly receive messages about the lack of the internet (which is working fine, as evidenced by me sending this review), which brings the lessons to a grinding halt. I also often receive messages about poor quality of sound from my microphone, regardless if I use the built-in microphone (on the latest iPad Air) or AirPods. All in all, I find myself using the app less and less because using it is so unpleasant.|Rosetta Stone: Learn Languages|2.0
2022-01-21 06:18:45-07:00|I used Rosetta Stone and it’s amazing because they let u pick what language then they let u pick why u r learning that language for example I’m doing it for travel it’s just so good and so helpful|Rosetta Stone: Learn Languages|5.0
2022-02-15 00:20:12-07:00|Nice game.|Trivia Star: Trivia Games Quiz|5.0
2022-02-14 18:30:14-07:00|If you are going to force us to endure repetitive adds, at least make a variety. The seemingly endless “Project Makeover” and weight loss advertisements are extremely annoying.I’ve reached level 1649 and the questions are so obscure and difficult that you cannot progress. They also increased the amount of gems required to continue a category from 50 to 100 making it impossible to complete a series of 7 questions. Gems are awarded very  stingely, so it’s almost impossible to progress. I am about done with this game at this point.|Trivia Star: Trivia Games Quiz|1.0
2022-02-14 17:35:07-07:00|Great way to test your knowledge|Trivia Star: Trivia Games Quiz|5.0
2022-02-14 13:33:26-07:00|Questions are meant for kids no higher than third grade.|Trivia Star: Trivia Games Quiz|1.0
2022-02-13 07:32:57-07:00|Ridiculous adds on this game|Trivia Star: Trivia Games Quiz|2.0
2022-02-13 03:53:31-07:00|Love this game|Trivia Star: Trivia Games Quiz|5.0
2022-02-13 02:56:31-07:00|Very strong app. Well thought of and along with NO sudden interruptions with reloading or pauses. Fun to play. Definitely draws your attention. Excellent app for children and adults! CLEAN, FUN FOR THE WHOLE FAMILY.|Trivia Star: Trivia Games Quiz|5.0
2022-02-12 19:39:00-07:00|This game is super good I will not lie but the ads 4 the game are not real 4 the logo it doesn’t show you the logo and ask you what is the logo shown on the top it asks you well here’s an example ( which one of these is a social media app) and the answers are on the bottom can you SHOW us the logo and ask us which logo that is thank you so much bye my peeps Sincerely, babyfoxesarecute                  From aj and feral there other apps check them out  |Trivia Star: Trivia Games Quiz|5.0
2022-02-12 16:24:06-07:00|Anyone with minimal reading skills and an internet connection that they use, can answer these stupid questions!  How about some real science, history, or literature?  Do you developers even know what those are? Man.  Even asking “What is 2 plus 2?” Would be harder. |Trivia Star: Trivia Games Quiz|1.0
2022-02-12 15:44:20-07:00|Fun and educational‼|Trivia Star: Trivia Games Quiz|5.0
2022-02-12 13:07:13-07:00|I like this app cuz I can choose any category I want.  Also I would make the sports questions  more difficult there too easy questions to answer.|Trivia Star: Trivia Games Quiz|5.0
2022-02-12 03:49:27-07:00|I’m getting ready to delete this game, even though I really like it. I would have given it 5 stars at first, but not any more. The problem is the tournaments. This is my favorite part of the game. I put in time and effort to climb the leaderboard, get 1st place, and advance to the next higher level of the tournament. But I cannot get past the Silver 1 level, even though I get first place. This has happened multiple times!! Let me paint a picture for you. This is what happened last night. I’m on the Silver 1 level, I work hard, use my coins and rubies, build a huge lead. I check on it a few minutes before the tournament is over, and see that my huge lead remains. Then I go to bed. This morning, I check on it. The game congratulates me on getting first place. I receive my prizes. I’m feeling good. Finally, I’m moving on to Gold levels! I click the tournament button to begin, and I see that I’ve been demoted to Silver 3. Why? The game told me I won!!!!! I’m so angry. I’m angry because I like the game, because I want the game to work properly. I’m angry because of all the wasted hours! There is either a glitch in the game, or there are not enough people playing it to have Gold levels and beyond. Either way, I’m upset, and I’m not going to waste any more time on this game.|Trivia Star: Trivia Games Quiz|1.0
2022-02-11 06:59:35-07:00|So I downloaded this game like20 min ago and it’s fun but when u get better like on level seven when ask a helper they give u two options u could do the 50/50 but it not fair so much ads if u  get it wrong don’t  have enough gems u have to click lose streak well I didn’t know and lost my streak just so u know my streak was at a hundred so I lost my whole streak that’s not and they didn’t tell us this happened 20 min ago can u believe it?|Trivia Star: Trivia Games Quiz|2.0
2022-02-11 06:52:02-07:00|Great game but cannot stand all of the ads.|Trivia Star: Trivia Games Quiz|3.0
2022-02-11 00:17:06-07:00|Fun. Quick. Easy Worth the time|Trivia Star: Trivia Games Quiz|5.0
2022-02-10 18:11:45-07:00|My old brain is waking up!|Trivia Star: Trivia Games Quiz|5.0
2022-02-10 15:04:05-07:00|The game is so fun I love to play it on the road so good|Trivia Star: Trivia Games Quiz|5.0
2022-02-10 12:20:25-07:00|Used to be 50 gems for recharge now its 100.  @15 gems each per ad view its obvious the devs get more ad revenue per view than paid players.  Also obvious because game is odd  poetry is more like nursery rhimes.  Some subject categories are way too hard at low level vs others extremely stupid easy at higher levels.Dont take a vacation or get sick, your group will kick you in a few days.  Any diamonds you might have got will be gone.  Have had it for a few years.  I wont pay.  Piggy bank pop up should have a big NO button.  Amusing.  Time waster.|Trivia Star: Trivia Games Quiz|2.0
2022-02-10 07:40:32-07:00|I’m having fun using this for random free time ie: bathroom breaks, indoor recess etc.|Trivia Star: Trivia Games Quiz|5.0
2022-02-09 18:32:07-07:00|This game is a lot of fun!!|Trivia Star: Trivia Games Quiz|5.0
2022-02-09 13:38:16-07:00|I really like the game and all the questions and the different categories. The only thing I wish was different is maybe being able to choose how hard the questions are, or having way more. I would prefer more questions.|Trivia Star: Trivia Games Quiz|5.0
2022-02-09 09:50:45-07:00|Spend more time dealing with selling other games not able to even enjoy this one to decide whether to purchase it or not.|Trivia Star: Trivia Games Quiz|1.0
2022-02-09 08:14:06-07:00|This game is so much fun, keeps me on my toes thinking fast and it's really fun love it love it love it|Trivia Star: Trivia Games Quiz|5.0
2022-02-08 17:25:11-07:00|At first it seemed pretty fun. But the question’s are so so easy I’m getting bored. Upon reading other reviews on other problems, I am deleting this game. Not worth it.|Trivia Star: Trivia Games Quiz|2.0
2022-02-08 00:13:06-07:00|Some of the questions in this app are ambiguous. I placed top of the tournament, twice, and never advanced tiers. It was supposed to adjust silver to gold tiers, but does not. Watch out.  This game would be fun if it weren’t for the subjective questions and if it actually paid out the rewards like it should.|Trivia Star: Trivia Games Quiz|1.0
2022-02-07 22:18:04-07:00|A great game drowned out by a ridiculous amount of pop up ads and offers.  Sad.|Trivia Star: Trivia Games Quiz|2.0
2022-02-07 18:56:26-07:00|Test your knowledge with a wide variety oft topics.|Trivia Star: Trivia Games Quiz|5.0
2022-02-07 17:48:45-07:00|Relaxing and stimulating at the same time.|Trivia Star: Trivia Games Quiz|5.0
2022-02-07 15:45:59-07:00|The ad made it seem like it was going to be a FRIENDS trivia game.|Trivia Star: Trivia Games Quiz|1.0
2022-02-06 20:00:24-07:00|I really enjoy this game. But when getting free coins,  you should give at least 25  or more per each free coins we accrue. 15 coins just isn’t enough. Thank you. If you do this, I will give a better rating.|Trivia Star: Trivia Games Quiz|3.0
2022-02-06 15:24:24-07:00|Just another app with too many ads.  Questions are super easy.  After about 100 correct answers in a row I deleted this.|Trivia Star: Trivia Games Quiz|1.0
2022-02-06 14:51:35-07:00|"100% a data collector disguised as a trivia app and here’s how I know. Reason #1. Before you can even start 1 trivia you have to agree to the privacy policy. I tried everything to get around it without luck. Within 5 seconds the prompt shows up and essentially locks the app until you hit agree. If you click the Privacy Policy and skim through it, you can see it’s heavily worded about your personal data collected. It will be shared / sold to 3rd parties and they might even reach out to other data collectors to collect more information about you. Don’t believe me? Go read it for yourself. Reason #2. Now onto the actually trivia. Here’s some actual questions verbatim. “What color is Shrek” ”Which movie is the snowman ""Olaf"" from?” “If you wanted to purchase sneakers, what brand would you look at?” “Which brand would sell you a car?” “Which company slogan is ""Eat fresh""?” “Which brand would you choose if you were thirsty?” Reason #3. It looks like a regular Trivia app; however they are fishing to see what brands you are familiar with. They use your answers to start building your ad profile, and know how to better Target you with new brands. Why should you care? At the end of the day you should have the choice to say yes or no to being data collected and/or mined . With this app you aren’t given a choice to say “No I would not like my data to be collected and sold off to an ad company so they can target me with specific brands” Now if this isn’t a big deal for you and you want your data sold then 10/10 I recommend. If you care about privacy then Do not recommend -100/10 P.S. To the Devs. Next time you develop an app, maybe don’t hire a programmer from Wish. The app is clunky and looks like it was a made in 2011 . It’s 2022"|Trivia Star: Trivia Games Quiz|1.0
2022-02-06 09:38:04-07:00|Fun and informative|Trivia Star: Trivia Games Quiz|5.0
2022-02-05 15:25:31-07:00|The ads on this game pop up after you answer 4 questions and they are so glitchy it just freezes up and I have to shut the app down and reopen almost every time. It’s fun in theory but not worth the hassle and all of the waiting.|Trivia Star: Trivia Games Quiz|2.0
2022-02-05 14:38:12-07:00|When I’m playing this I not only have fun but I also learn stuff to.|Trivia Star: Trivia Games Quiz|5.0
2022-02-05 06:43:07-07:00|So I play the game it’s cost 100 coins to play a round I win the round and I get back 100 coins!!! Sometimes I don’t even make the cost of playing the level back!!! Your game is a cheap version need to update your winnings!!! I’m uninstalling this again|Trivia Star: Trivia Games Quiz|2.0
2022-02-04 16:50:43-07:00|Questions are generally easy but just too many ads, four or five in every round…removed because of that|Trivia Star: Trivia Games Quiz|1.0
2022-02-04 14:41:21-07:00|Great game totally addicting love it|Trivia Star: Trivia Games Quiz|5.0
2022-02-04 11:10:52-07:00|Why  can you get all questions correct and run out of Coins to play?? Not Good!!  I’m deleting ! Crockett Rocks|Trivia Star: Trivia Games Quiz|2.0
2022-02-04 03:06:28-07:00|I would’ve gave a 5 start but I couldn’t because of the ads. I get that apps have ads but this game ads are extremely loud. Most of the time people pay games when they’re bored and usually it’s quite and then here come the loudest ads ever. Some of them you can choose mute but they have already started and disturbed people. Other ones you don’t even have the choice to mute. That makes me hurry and go out of the game cause it’s so loud and embarrassing.|Trivia Star: Trivia Games Quiz|4.0
2022-02-03 01:30:05-07:00|Questions are too easy and you can’t even enjoy the trivia due to too many ads.|Trivia Star: Trivia Games Quiz|1.0
2022-02-02 23:27:42-07:00|I love this game!|Trivia Star: Trivia Games Quiz|5.0
2022-02-02 18:53:02-07:00|At first I loved this game. Great questions and developers have just enough sidebar distractions to keep it interesting. But the whole gems thing to keep playing or get help has become annoying. The ads are too long and at times get stuck, especially the Royal King junk games. Lately I can only get free gems once and it gets stuck in between Get Free Gems and watch Another Video, never allowing me to watch another video. Today, I watched and the game never showed the Collect Gems bar. It forces me to Lose Streak and pay extra coins to keep going. Very frustrating. Also the idea that your streak count in actual numbers stops after 100 is disheartening. Who wouldn’t like to know how many they got right in a long running streak? I play games to relax not get wound up and frustrated. Thanks.|Trivia Star: Trivia Games Quiz|3.0
2022-02-02 08:49:34-07:00|It’s always fun especially at work at lunch and at home as well|Trivia Star: Trivia Games Quiz|5.0
2022-02-01 16:00:41-07:00|The questions are ridiculous easy . Doesn’t get any harder. Basically every question is Tom cruse . They just make you get hooked and then the adds doesn’t stop then it won’t X out keeps going to iTunes .|Trivia Star: Trivia Games Quiz|1.0
2022-01-31 18:27:26-07:00|Couldn’t even make to the opening play screen because of pop ups. Counted 13 and finally gave up and deleted. Why not just rename it to “pop up”|Trivia Star: Trivia Games Quiz|1.0
2022-03-01 18:20:25-07:00|I like how this game is so fun and that a lot of kids play it and i love this game so much i like how you get to go to place|Toca Life World: Build stories|5.0
2022-03-01 17:52:41-07:00|Hi I love the game it is just so fun u can buy things and get lots of houses and people|Toca Life World: Build stories|5.0
2022-03-01 17:01:17-07:00|This is game is so much fun! I play it all the time, but it crashes so much please please please fix this. I buy locations and house packs too, but when I am building it crashes. So I have to rebuild every thing it’s like I reset the game even when I didn’t and all the clothes and my house’s that I build are gone. Even when it crashes and I am rebuilding it it crashes again Please fix this! I am never playing this game again I lost all of my work I swear goodbye|Toca Life World: Build stories|4.0
2022-03-01 17:01:09-07:00|I HATE HOW IT ALWAYS KICKS MY OUT OF THE GAME AND EVEN PUTTING THINGS BACK TO WERE IT WAS JUST STOP OMG!!!!|Toca Life World: Build stories|2.0
2022-03-01 16:35:00-07:00|Ok so I went into Toca life world and I was about to buy my first pack and it’s the 36 dollar one and it says I need my birth imformation but the imformation is not stored please help me|Toca Life World: Build stories|4.0
2022-03-01 16:26:10-07:00|I love this game and it’s just amazing! But I have a request! If you could add a clothes button on the house edit thing because I hate going to a ton of different places to get clothes for my characters so that would be helpful for a lot of people! Thank you!|Toca Life World: Build stories|5.0
2022-03-01 16:17:49-07:00|I love toca boca but one thing i have been wishing is changing colors of the clothes you put on. Like buttons that say 1st item or whatever and 2nd and like that or we can tap on what we wanna color. I would love for that to be an update. Thank you!|Toca Life World: Build stories|4.0
2022-03-01 16:03:23-07:00|Hi I really like this game and it would be really great if you put in a encanto house and i would really like if you could and encanto characters That would be lovely and thank you for making this game thank you|Toca Life World: Build stories|5.0
2022-03-01 15:54:07-07:00|Good app|Toca Life World: Build stories|5.0
2022-03-01 15:48:38-07:00|I love this game so much it’s so fun moving all the characters I got the thirty character pass a few days ago and I love it I payed my own money too! Once I made as many I wanted I clicked the arrow so I could starts playing with my people but sadly only one came out I was so sad I felt like I wasted my money I tried different things to try to get all my characters to come out but nope it wouldn’t work please respond to this and fix this bug I’m not sure if it’s happening to anyone else it just might be my device but can you please let me know if this is a real problem going on and fix it it would just make my day thank you so much! Bye.|Toca Life World: Build stories|4.0
2022-03-01 15:23:41-07:00|I’m love Toca life it is so fun but there is this bug/ glitch where it deletes all of your purchases all of your characters all of the stuff you had and everything in you house except the furniture aka non movable stuff when you aren’t in build mode and all of the characters you dressed up and it is really sad but sometimes the stuff returns after a few days or some time but you really need to fix this glitch|Toca Life World: Build stories|3.0
2022-03-01 15:04:48-07:00|Even know the half of the world cost money it was a super good app I think it helps kids imagination I would know cause I’m a kid loved it I think if I was five years old I would absolutely love it but do you love it so I’ll give you this review|Toca Life World: Build stories|5.0
2022-03-01 14:56:07-07:00|It keeps me quiet most of the time and I love roll playing but it is kind of a scam for the houses they are jest bigger so I don’t recommend buying the houses they are a waste of money but overall it is really fun!|Toca Life World: Build stories|4.0
2022-03-01 14:45:15-07:00|I love Toca boba I can do let of rp and stuff but can u make a Nike store and a pop it store pls?|Toca Life World: Build stories|5.0
2022-03-01 14:30:12-07:00|This game is one of the best games I’ve ever played but there has been some problems when I try to play the game it stops working and than it takes me to my home page I get mad so I go back to it but when I see it delete all of my things and I have to restart and I am so frustrated from this if you can please fix this problem please and it take all of my things like the gives and this has happened to me like every single day and every time I’m sad|Toca Life World: Build stories|2.0
2022-03-01 14:08:33-07:00|I really like toca boca and I’ve been playing it for years now but I think you should make a big home designer house with a really big backyard so people can have more space to put outdoor things like animals and toca toddler play areas and more I think you should make it a sort of farmhouse vibe but it’s just a suggestion,I love this game so much though!|Toca Life World: Build stories|5.0
2022-03-01 13:54:58-07:00|I cant describe how good of a game this is. I’ve been playing for three years and this game never gets old.|Toca Life World: Build stories|5.0
2022-03-01 13:34:25-07:00|I like your game because you have a good idea and it’s cool and I do want to say that even though the game has glitches I still like it and try to fix the bugs thank you for your fun game.|Toca Life World: Build stories|5.0
2022-03-01 13:21:45-07:00|Hi Toca Boca I have 2 things to say. 1. Can you have a feature wear you can turn off sound affects? 2. Me and my cousin, Stella LOVE this game! But, for her there are some glitches like when she is unpacking when you character moved, the Hole game kicked her out and and made her restart the game (unpack again) (she was very dramatic) (sorry) anyway I love the places you can buy! Like the houses and others the old ones and the new ones! Bye -Amelia  have a nice day btw!|Toca Life World: Build stories|5.0
2022-03-01 12:36:50-07:00|I like the game but pls take away the trash it threw away my new slimes|Toca Life World: Build stories|5.0
2022-03-01 12:28:43-07:00|I love the game and I have the flopped pass but I can only make one character and if I make more it would delete one.|Toca Life World: Build stories|2.0
2022-03-01 12:23:40-07:00|I bought the 30 character pack but it won’t let me use more then three characters and i can make them but they won’t show up. Some one said you have to reset your world but I don’t want to I worked very hard on my house and I love it|Toca Life World: Build stories|4.0
2022-03-01 10:41:24-07:00|If Toca money was how you pay for expansions you would have a lot more money in fact you could be rich!!! But you guys care about money money money money you care about only stuff like money this is critical for you|Toca Life World: Build stories|5.0
2022-03-01 10:24:06-07:00|I love this game and just now I making crumpets and the world kicked me out and now all of my houses are blank and I worked so hard on them.The Toca creator made the game super glitchy|Toca Life World: Build stories|3.0
2022-03-01 10:09:45-07:00|I love this game so much but i think you guys should add more free stuff like better hair , clothes and furniture, also if I accidentally delete some of my free gifts if u guys could make appear at the post office that would be great also more free baby clothes would be great and more modern things like a ring lights , led lights , fairy lights and a sunset light would be nice and the pack could be called something like “selfie pack” that would be awesome -Guava|Toca Life World: Build stories|5.0
2022-03-01 09:00:11-07:00|Sometimes when I go on a building like if I go in it like takes me out of toca go back in and I can’t go back into that house into a reset but then also sometimes when I’m just like in a rant if I’m in a different building it kicked me out of TocaAnd a reset the whole entire world and sometimes when it resets I just come back in all the Friday rewards it’s gone|Toca Life World: Build stories|1.0
2022-03-01 08:33:25-07:00|Toca life is the best , there is so much stuff to explore  such as going to the mail delivery place you can get mail or present which is very cool and I love that you can make your own character and go to different place like the grocery store/toy shop/Computer shop . I love Toca life it is very cute, cool , and the best .|Toca Life World: Build stories|5.0
2022-03-01 07:51:26-07:00|Hello, Toca Boca! I hope this review finds you very well. My brother & I love this game!  I had this glitch once or twice, but  it was the perfect time I should tell you. One day, I was doing a vacation role-play. Once I was done, I decided to bring back my Toca Family at home. I was gonna put the clothes out from the luggages, and then I was done putting them out. When I left my home, the clock thingy was slow and poof! It just got me out from your app. So, I decided to keep doing it 5 times. I decided to let it rest so I could do it the next day. Next day, I woke up. I went back to the app and tried it again. It won’t work for me. Please fix this glitch or technical difficulty. Keep up the good work!! |Toca Life World: Build stories|5.0
2022-03-01 07:48:36-07:00|It was a great game but for little kids it really dose not do that much and it is very inactive not the best but not the worst|Toca Life World: Build stories|2.0
2022-03-01 07:29:57-07:00|Dear toca,        I love the app but it keeps kicking me out and resetting what i did on that play time. But sometimes it kicks me out and resets my whole world!! Please fix this glitch!|Toca Life World: Build stories|4.0
2022-03-01 05:45:24-07:00|I’ve been using this game a lot it may sound like a kids game but it’s really fun and cheap and I’ve got a bunch of stuff and there’s already a bunch of free worlds and customization! I sudjust getting it|Toca Life World: Build stories|5.0
2022-03-01 05:31:39-07:00|Reset all my stuff for the 20 million time stupid do not play this game unless you want all your hard work reset|Toca Life World: Build stories|1.0
2022-03-01 05:29:32-07:00|Don’t get me wrong, I love this game! There is so many glitches. The glitch/bug that happens to me the most is when my clothes just disappear. And just today when I was in the middle of a role play the bag in my characters hand just went invisible. I couldn’t put anything in the characters hand and now I have to reset. I worked really hard on my world. Fix this PLEASE at this point glitches happen almost everyday. These bugs are so annoying.|Toca Life World: Build stories|3.0
2022-02-28 23:15:14-07:00|Hello (developers if u are reading don’t take this as a mean comment ) i have some suggestions for the game toca boca life so please read. 1# when i heard there was packs i screamed so loud but when i saw u had to pay i was so sad!!! So plz make some packs free ok? 2# i’d like if you added a high school for the teens plz 3# i really want to see more furniture my house looks the same every time i rebuild it so yeah plz make them free 4# plz add more outfits and also 5# can u please make a button that controls the weather 6# when i’m playing and i want to change their outfits i have to leave the building to change!!! Overall this is a great game i love it and if u do these updates i might waste my time playing this byeee|Toca Life World: Build stories|3.0
2022-02-28 21:36:43-07:00|I used to love this game but recently it has been doing something wired and every time I try to make a new character it never pops up and it would only show one not all of the ones I made. And I paid to get 30 characters. Please update this app and fix all the bugs! Not impressed.|Toca Life World: Build stories|1.0
2022-02-28 20:46:18-07:00|My mom bought the water melon wave cloud two times and I didn’t get it and she bought them all and I still didn’t get it so I am mad thank you I hope you respond to my great review|Toca Life World: Build stories|1.0
2022-02-28 20:18:50-07:00|Character editor  it would only let me use one character|Toca Life World: Build stories|4.0
2022-02-28 20:04:52-07:00|I’m mad. This came use to be completely free. Now half of the things are money REAL MONEY. You use to be able to go to the airport etc, Now you have to pay for that. You have to pay for better characters, you now have only 1 room to play in for the hotel and for when your building a home you get 1 house and such little furniture. I am outraged please update it.|Toca Life World: Build stories|3.0
2022-02-28 19:53:36-07:00|I am disappointed because I have spent so much money on my house and I’ve got  so much so stuff in my house but it keeps restarting my house back to when I first bid it it keeps deleting everything and I am very mad about that I’ve spent so much time on my house and then I get back into the game and everything in my houses are u go on a you need to fix this now toka boka this is disappointing|Toca Life World: Build stories|1.0
2022-02-28 19:42:45-07:00|Hey toca i’ve been having some issues with my game lately so yesterday 2/27/22 I was playing and I was decorating my house but then it kick me out of the game and all my stuff was gone and then I refreshed my game and my characters Clothes were gone then I refreshed My game again and I tried to go in the down town loft and it kicked me out the game completely so I deleted it and it restored my purchases and I had every single thing in the game but it only let me have the stuff I just recently bought and I tried deleting over and over and started over again but I just kept doing it and I don’t know what to do can you please help me I really love your game and I don’t want all my money to go to waste!|Toca Life World: Build stories|5.0
2022-02-28 19:12:42-07:00|I’ve been playing toca boca since a year and a half ago, and it’s been the game I’ve been playing for the longest time. Though there are some things that could be added to make it even better. If you could bring like accessories or outfits from the character editor out into the game to have a lot more cute and cool outfits it would be great so you wouldn’t have to go back and forth into the character editor to make changes in outfits. Second, more hairstyles. I would LOVE more new hairstyles. The recent new hairstyles are really cute but imagine there being more? Literally amazing. Third more H&M outfits and add them to the outfits you can change into in the character editor!! I’m in love with the new outfits they are stunning! That’s all thank y’all.|Toca Life World: Build stories|5.0
2022-02-28 18:58:14-07:00|Ok so I have to reset my world a lot because my gifts disappear at the post office and I hate to reset my world because my items go away from my house and I have to decorate it again it’s annoying pls fix it thank you. Also some of my characters disappear so yeah I don’t know what happening but yeah also when I go on my elevator somtimes my character clothes turn into a default and it gets me mad also when I throw out somthing sometimes it does not appear in the trash place in bob city so pls fix the bugs I been seeing the other reviews they are mostly about bugs. And I see you don’t respond and don’t fix the bugs so please fix them I hope you see the review I am a little mad so pls fix it thank you.|Toca Life World: Build stories|2.0
2022-02-28 18:36:21-07:00|So I downloaded toca boca a long time ago and I never and when I mean never l mean NEVER complained there was a glitch  and sometimes my friends say’s that the bakery disappears and I was surprised. And I never really used it but recently I’ve been wanting to and it’s been gone so I don’t know if that’s happening with other  people but I just wanted to let you know bye|Toca Life World: Build stories|5.0
2022-02-28 18:26:37-07:00|I really like this app and I’ve been playing Toca Boca for a while but when I’ve been playing this the past few days there has been some bugs. First, when I leave the area I’m in my stuff just disappears. For example today when I was playing I went to the elementary and when I came back half of my clothes were gone  from my shelf and I didn’t know where they went. So I always have to keep going back to where I got them to get them again just for them to disappear again. The good side about this game is that you can do lots of stuff and customize characters and role play lots of other fun stuff. I do recommend this app but please fix the bug please and thank you! :)|Toca Life World: Build stories|4.0
2022-02-28 18:24:02-07:00|Can you maybe make some of the stuff free like the houses and the items for the charters and like the hospital and places like that by any chance? It would really make my day! Over all I think it’s a good app.|Toca Life World: Build stories|4.0
2022-02-28 18:10:26-07:00|It went horribly wrong when I bought everything I decided to go to the gift shop and when it was loading it got out of the game so I tried to do it again but I kept on doing the same thing over and over again I suggest if you what a app that you can play a lot my opinion don’t download this game.please fix the bugs Toca life|Toca Life World: Build stories|5.0
2022-02-28 17:53:26-07:00|Look, I have been playing toca boca since i was 4 years old, always has been my favorite game but i was playing, and it logged me out of the game and restarted my whole world and messed up my houses, took away all of my gifts. I was heartbroken because i spent ages and ages working on my houses and people. So disappointed and dissatisfied.|Toca Life World: Build stories|3.0
2022-02-28 17:39:52-07:00|I give this game a 0 i payed for stuff and then I had to delete the game for a lil while and allThe stuff I payed for is not there don’t download the game it’s a. Glitch or pay for anything|Toca Life World: Build stories|1.0
2022-02-28 17:14:37-07:00|I’m mad bc when I’m on the part where we are on like the clock it like freezes and idk what to do|Toca Life World: Build stories|5.0
2021-10-15 03:16:21-07:00|Why over 6 months to “review” a win??? Don’t want to pay? Fine!!! Just be honest about it! Miss Matt and Reggie ... being on only once a week and knowing I never get paid.... I forget to watch much easier these days |HQ Trivia|1.0
2021-10-14 18:58:22-07:00|This was fun once, but got too inconsistent on prizes and just plain gameplay. The app doesn’t work too well either.|HQ Trivia|2.0
2021-10-14 18:10:41-07:00|My game isn't working it's Thursday October 14, 2021@9:10pm⁉|HQ Trivia|1.0
2021-10-14 08:10:09-07:00|I had previously won close to $5 before HQ switched to a once a week format, never had the ability to check out my winnings, and as of today, it appears that they wiped out any record of any money I was waiting to cash out. I’m going to venture a guess that HQ has run out of money.|HQ Trivia|1.0
2021-10-13 19:21:13-07:00|Was in a game words and you took my points but didn’t allow me to play|HQ Trivia|1.0
2021-10-09 16:48:49-07:00|You pay people then disable cash pay out, so money never leaves HQ or dispensed. I guess I’ll contact BBB & attorneys to start a class action suit!|HQ Trivia|1.0
2021-10-08 17:29:44-07:00|I have tried countless times to get my winnings over about a year and a half. Every single time it gives me an error saying “Cashout Currently Disabled.” Some of my winnings are from so long ago that they say I forfeited them, but it’s really just because they won’t let me get it. A complete scam. The game itself is fun but don’t trust them if you actually want to get your winnings.|HQ Trivia|1.0
2021-10-07 18:21:14-07:00|I had 90 plus lives that are gone. I now have 0 lives. Please give them back! Chenderson815.  Old phone was under chenders815|HQ Trivia|1.0
2021-10-04 15:21:22-07:00|It was fun at one point, but it’s odd that winnings from 5 months ago are still in review yet the game requires you to cash out within 90 days…  seems a bit scammy. Also, the change in little game play makes it impossible to take part in really.|HQ Trivia|1.0
2021-10-02 17:53:21-07:00|It takes 2 months to get your winnings verified, and you lose them after 3 months. Only problem is, you have to have a certain amount of winnings to cash out. Lost my most recent winnings cause you win so infrequently that you will ultimately never win anything due to time out.|HQ Trivia|1.0
2021-09-30 18:13:45-07:00|Was fun at first but now hosts regularly push political or other ideologies. If you want to veg out this isn’t your game.They’ll also remove you from the game if you speak against any lefty nonsense.|HQ Trivia|1.0
2021-09-23 18:06:49-07:00|I won 3 Words games in the span of a month and haven’t been paid yet. First game I won was nearly 2 months ago as of this writing, and I haven’t been paid. It’s fun to play, but I expect to get paid when I win. Edit 9/23/21: I checked to see if I could cash out every week for months, and I couldn’t. One of the winnings was “in review” and the other was not enough to cash out. Now both are forfeited. This game isn’t fun and they steal your winnings! The game always glitches too. So if they don’t pay winners and they don’t pay to fix their crappy game, what do they use their money for??|HQ Trivia|1.0
2021-09-23 17:57:01-07:00|Can’t turn the annoying sound off|HQ Trivia|3.0
2021-09-19 19:36:46-07:00|Love playing your game and try to play everytime it on. I like Matt and his energy. But please start to pay out to all your loyal members … it’s TIME !|HQ Trivia|3.0
2021-09-17 05:47:07-07:00|Good stuff up|HQ Trivia|5.0
2021-09-16 18:24:15-07:00|I have 2 tiny payouts still “In Review” as of mid-Sept 2021. Winnings from May & June of this year.|HQ Trivia|1.0
